X1,X2,X3,Y,norm_X1,norm_X2,norm_X3,norm_Y
10066.32,10040.5,10058.46,10184.52,0.700999063,0.697501801,0.699934443,0.717008988
10184.52,10066.32,10040.5,10147.36,0.717008988,0.700999063,0.697501801,0.711975749
10147.36,10184.52,10066.32,10235.96,0.711975749,0.717008988,0.700999063,0.723976421
10235.96,10147.36,10184.52,10405.21,0.723976421,0.711975749,0.717008988,0.746900955
10405.21,10235.96,10147.36,10374.36,0.746900955,0.723976421,0.711975749,0.742722392
10374.36,10405.21,10235.96,10359.06,0.742722392,0.746900955,0.723976421,0.740650041
10359.06,10374.36,10405.21,10425.46,0.740650041,0.742722392,0.746900955,0.749643772
10425.46,10359.06,10374.36,10507.52,0.749643772,0.740650041,0.742722392,0.760758616
10507.52,10425.46,10359.06,10590.59,0.760758616,0.749643772,0.740650041,0.772010262
10590.59,10507.52,10425.46,10617.11,0.772010262,0.760758616,0.749643772,0.775602336
10617.11,10590.59,10507.52,10640.71,0.775602336,0.772010262,0.760758616,0.778798903
10640.71,10617.11,10590.59,10641.31,0.778798903,0.775602336,0.772010262,0.778880172
10641.31,10640.71,10617.11,10705.87,0.778880172,0.778798903,0.775602336,0.78762468
10705.87,10641.31,10640.71,10705.32,0.78762468,0.778880172,0.778798903,0.787550183
10705.32,10705.87,10641.31,10856.74,0.787550183,0.78762468,0.778880172,0.808059684
10856.74,10705.32,10705.87,11031.08,0.808059684,0.787550183,0.78762468,0.831673647
11031.08,10856.74,10705.32,11105.34,0.831673647,0.808059684,0.787550183,0.841731998
11105.34,11031.08,10856.74,11272.33,0.841731998,0.831673647,0.808059684,0.86435042
11272.33,11105.34,11031.08,11348.62,0.86435042,0.841731998,0.831673647,0.874683729
11348.62,11272.33,11105.34,11589.64,0.874683729,0.86435042,0.841731998,0.907329349
11589.64,11348.62,11272.33,11632.04,0.907329349,0.874683729,0.86435042,0.913072335
11632.04,11589.64,11348.62,11728.08,0.913072335,0.907329349,0.874683729,0.926080738
11728.08,11632.04,11589.64,11867.09,0.926080738,0.913072335,0.907329349,0.944909331
11867.09,11728.08,11632.04,11844.65,0.944909331,0.926080738,0.913072335,0.941869883
11844.65,11867.09,11728.08,11629.75,0.941869883,0.944909331,0.926080738,0.912762159
11629.75,11844.65,11867.09,11643.53,0.912762159,0.941869883,0.944909331,0.914628629
11643.53,11629.75,11844.65,11454.76,0.914628629,0.912762159,0.941869883,0.889060155
11454.76,11643.53,11629.75,11467.96,0.889060155,0.914628629,0.912762159,0.890848066
11467.96,11454.76,11643.53,11379.4,0.890848066,0.889060155,0.914628629,0.878852812
11379.4,11467.96,11454.76,11577.76,0.878852812,0.890848066,0.889060155,0.90572023
11577.76,11379.4,11467.96,11463.18,0.90572023,0.878852812,0.890848066,0.890200625
11463.18,11577.76,11379.4,11520.62,0.890200625,0.90572023,0.878852812,0.897980745
11520.62,11463.18,11577.76,11542.98,0.897980745,0.890200625,0.90572023,0.901009357
11542.98,11520.62,11463.18,11607.84,0.901009357,0.897980745,0.890200625,0.909794499
11607.84,11542.98,11520.62,11393.97,0.909794499,0.901009357,0.897980745,0.880826286
11393.97,11607.84,11542.98,11376.12,0.880826286,0.909794499,0.901009357,0.878408543
11376.12,11393.97,11607.84,11179.97,0.878408543,0.880826286,0.909794499,0.851840464
11179.97,11376.12,11393.97,11207.79,0.851840464,0.878408543,0.880826286,0.855608621
11207.79,11179.97,11376.12,11133.35,0.855608621,0.851840464,0.878408543,0.845525889
11133.35,11207.79,11179.97,10899.71,0.845525889,0.855608621,0.851840464,0.813879874
10899.71,11133.35,11207.79,10923.9,0.813879874,0.845525889,0.855608621,0.817156355
10923.9,10899.71,11133.35,11146.27,0.817156355,0.813879874,0.845525889,0.847275875
11146.27,10923.9,10899.71,11283.87,0.847275875,0.817156355,0.813879874,0.865913487
11283.87,11146.27,10923.9,11413.12,0.865913487,0.847275875,0.817156355,0.88342011
11413.12,11283.87,11146.27,11407.87,0.88342011,0.865913487,0.847275875,0.882709009
11407.87,11413.12,11283.87,11404.95,0.882709009,0.88342011,0.865913487,0.882313502
11404.95,11407.87,11413.12,11276.66,0.882313502,0.882709009,0.88342011,0.864936908
11276.66,11404.95,11407.87,11310.9,0.864936908,0.882313502,0.882709009,0.86957464
11310.9,11276.66,11404.95,11374.03,0.86957464,0.864936908,0.882313502,0.878125457
11374.03,11310.9,11276.66,11141.29,0.878125457,0.86957464,0.864936908,0.846601345
11141.29,11374.03,11310.9,11331.35,0.846601345,0.878125457,0.86957464,0.872344547
11331.35,11141.29,11374.03,11296.62,0.872344547,0.846601345,0.878125457,0.867640446
11296.62,11331.35,11141.29,11294.98,0.867640446,0.872344547,0.846601345,0.867418311
11294.98,11296.62,11331.35,11301.62,0.867418311,0.867640446,0.872344547,0.868317685
11301.62,11294.98,11296.62,11328.47,0.868317685,0.867418311,0.867640446,0.871954457
11328.47,11301.62,11294.98,11233.56,0.871954457,0.868317685,0.867418311,0.85909911
11233.56,11328.47,11301.62,11221.51,0.85909911,0.871954457,0.868317685,0.857466964
11221.51,11233.56,11328.47,11271.5,0.857466964,0.85909911,0.871954457,0.864237998
11271.5,11221.51,11233.56,11276.51,0.864237998,0.857466964,0.85909911,0.864916591
11276.51,11271.5,11221.51,11432.74,0.864916591,0.864237998,0.857466964,0.886077595
11432.74,11276.51,11271.5,11414.86,0.886077595,0.864916591,0.864237998,0.883655789
11414.86,11432.74,11276.51,11596.08,0.883655789,0.886077595,0.864916591,0.908201633
11596.08,11414.86,11432.74,11655.64,0.908201633,0.883655789,0.886077595,0.916268902
11655.64,11596.08,11414.86,11676.59,0.916268902,0.908201633,0.883655789,0.919106532
11676.59,11655.64,11596.08,11773.9,0.919106532,0.916268902,0.908201633,0.932286954
11773.9,11676.59,11655.64,11894.96,0.932286954,0.919106532,0.916268902,0.94868426
11894.96,11773.9,11676.59,11905.92,0.94868426,0.932286954,0.919106532,0.950168768
11905.92,11894.96,11773.9,11977.74,0.950168768,0.94868426,0.932286954,0.959896626
11977.74,11905.92,11894.96,12004.59,0.959896626,0.950168768,0.94868426,0.963533399
